tomato_id,label,class_name,is_cherry,source_file,transit_len,valid_slices,IR1_mean,IR2_mean,Green_mean,Red_mean,Blue_mean,IR3_mean,SAT_mean,HUE_mean,IR1_std,Green_std,Red_std,SAT_std,HUE_std,Red_Green_ratio,IR1_IR2_ratio,IR3_IR2_ratio
tomato_0167,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,5,3104.0,2241.2,221.2,3007.6,144.2,3586.6,9510.4,27.2,1812.9674569611007,127.16799911927528,1783.5492143476165,5317.094958715708,15.20526224699857,13.596744412443742,1.3849723300688366,1.6003034017477091
tomato_0168,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3755.1666666666665,2676.6666666666665,286.5,3911.6666666666665,194.5,4347.666666666667,9906.666666666666,28.333333333333332,1908.7031635816677,153.45455353295972,2020.898183151904,4854.0030352964,13.880441875771341,13.653286318093556,1.4029265202879457,1.6242839291745308
tomato_0169,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,24,6,1802.1666666666667,1329.5,179.83333333333334,1743.6666666666667,106.33333333333333,2041.6666666666667,9766.833333333334,57.5,945.1278044088359,92.16380345160819,937.2350114387889,4785.922582602718,28.16913204200655,9.69601428937826,1.3555221159168451,1.5356650254306254
tomato_0170,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,6,3987.8333333333335,2880.5,429.5,4137.833333333333,313.3333333333333,4436.333333333333,9634.0,34.166666666666664,2002.0982410128295,227.48252680151063,2097.345790914476,4720.460570749427,21.821243472054167,9.634070400448497,1.3844239956566893,1.5401261301621494
tomato_0171,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,24,3,619.0,443.6666666666667,51.666666666666664,661.0,35.333333333333336,711.3333333333334,3947.6666666666665,11.333333333333334,1070.4073990775662,87.75724091682312,1143.153532995459,6837.559238012738,19.629909152447276,12.793545910926598,1.395191553827388,1.603305748986347
tomato_0172,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,7,3546.0,2570.285714285714,370.14285714285717,3646.1428571428573,278.14285714285717,3978.4285714285716,9909.714285714286,29.142857142857142,1714.7339929757811,192.35681130945912,1783.5811754792126,4371.454933782943,12.850792082313724,9.850636553630043,1.379613156037521,1.5478545960232424
tomato_0173,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3454.6666666666665,2676.0,324.5,3253.3333333333335,235.0,3795.0,9666.166666666666,28.333333333333332,1738.1225119843155,167.47865535643638,1648.4210222715149,4735.674541885946,13.880441875771341,10.025680225197323,1.2909815596998695,1.4181614296780214
tomato_0174,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,5,3054.6,2284.6,194.2,2880.4,116.8,3538.8,9589.0,27.2,1763.5937173850443,109.69366435669838,1678.570910030315,5360.714271438089,15.20526224699857,14.832131059107567,1.3370393008095975,1.5489801210322152
tomato_0175,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3379.6666666666665,2374.6666666666665,357.0,3582.5,256.8333333333333,3954.8333333333335,9673.5,34.166666666666664,1712.5981042459048,192.02395683872362,1826.7552381203127,4739.9945042162235,21.821243472054167,10.03501372450942,1.4232172876619147,1.665426719544806
tomato_0176,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3738.1666666666665,2654.5,346.6666666666667,3907.6666666666665,241.66666666666666,4349.166666666667,9774.333333333334,28.333333333333332,1901.450122055971,184.1962721302108,2010.6050498958434,4788.5608137170675,13.880441875771341,11.27211505945822,1.408237578671799,1.6384127520371214
tomato_0177,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,7,3848.285714285714,2820.1428571428573,402.14285714285717,3919.1428571428573,290.14285714285717,4269.142857142857,9948.857142857143,34.142857142857146,1877.2468949932784,223.21396952358558,1952.5436767262877,4390.921369848301,19.920078408719274,9.745648070268077,1.364571192162505,1.5138037533070123
tomato_0178,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,2683.4285714285716,1977.857142857143,406.42857142857144,2689.714285714286,288.0,2910.285714285714,11185.0,84.0,801.7000389054202,144.96649859290153,852.5334234475727,127.64795337176386,18.708286933869708,6.6179260234605195,1.3567352766362248,1.4714337231491252
tomato_0179,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,5,1023.6,718.6,98.4,1083.8,65.2,1205.4,7049.6,27.4,936.0063033975787,88.9764013657554,992.7823024208278,6435.496274569662,28.80624932197873,11.014226522944458,1.4244363842967385,1.677428309526464
tomato_0180,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,4153.833333333333,3013.5,517.6666666666666,4439.833333333333,347.3333333333333,4763.0,9609.5,57.5,2114.7449412793653,278.1579886802942,2297.40509415877,4708.260432473972,28.16913204200655,8.576625719704591,1.3784082693045463,1.5805541676437558
tomato_0181,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,36,8,4385.375,3263.5,531.75,4317.0,399.0,4825.375,9980.75,47.25,2041.1656989853336,305.9742052620029,2036.1165417108548,4045.012722918363,25.777897509300484,8.118476575110925,1.3437643592959572,1.4785889337257885
tomato_0182,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,24,6,1601.6666666666667,1161.3333333333333,123.0,1579.6666666666667,71.83333333333333,1824.8333333333333,7950.833333333333,40.166666666666664,1275.8958682692983,95.22394656807708,1247.1092440787481,6158.977688437154,33.93768799825154,12.842817384052788,1.3791618710175502,1.5713260484673417
tomato_0183,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,8,3612.75,2803.125,556.375,3386.0,286.75,3967.875,10028.125,142.625,1734.5023782053456,289.0995565050707,1618.4692062033714,4054.388572451902,59.75889055195051,6.085823301086079,1.2888294268402962,1.4155183895990424
tomato_0184,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3278.0,2202.5,335.8333333333333,3415.5,241.83333333333334,3883.3333333333335,9676.166666666666,28.333333333333332,1644.6852586437321,170.37536989443828,1725.4210790412872,4740.852641315344,13.880441875771341,10.170223022226612,1.4883087333107434,1.763147929944088
tomato_0185,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,4325.0,3297.5,382.6666666666667,4306.166666666667,241.0,4909.833333333333,9841.833333333334,45.833333333333336,2219.4397491258915,207.1662778221076,2247.8836639529786,4822.175625862943,28.251843597660432,11.253048486418594,1.3115996927623965,1.488956275494699
tomato_0186,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3845.5,2704.6666666666665,389.8333333333333,4019.5,272.0,4471.5,9711.333333333334,28.333333333333332,1964.0328663237792,202.65380989921374,2087.6390253106497,4757.859925078361,13.880441875771341,10.310816323792656,1.4218018187510408,1.653253629578801
tomato_0187,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,21,4,437.75,306.0,41.25,478.75,27.75,519.75,2948.25,8.5,873.5,80.5,955.5,5896.5,17.0,11.606057792470837,1.4305555088053756,1.6985293562572108
tomato_0188,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,6,3382.6666666666665,2384.6666666666665,310.3333333333333,3513.6666666666665,214.5,3936.8333333333335,9787.833333333334,34.166666666666664,1770.5664253754128,167.49407949735618,1869.6199257246556,4795.735039247547,21.821243472054167,11.322233791979578,1.4185071229304984,1.6508945974941518
tomato_0189,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,2945.8333333333335,2008.6666666666667,283.1666666666667,3017.3333333333335,181.33333333333334,3419.3333333333335,9787.5,57.5,1509.820441862762,143.1075353245477,1538.1176374603688,4795.096109568608,28.16913204200655,10.655679435349755,1.4665615592438024,1.7022900678611514
tomato_0190,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,8,2510.5,1730.875,243.125,2538.5,171.25,2888.0,10195.875,38.5,1252.3564075088893,119.99813986653531,1252.2519144097394,4122.783298331359,22.181073012818835,10.441130675943212,1.4504224658024267,1.6685202474556495
tomato_0191,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3395.0,2559.3333333333335,288.5,3337.0,229.16666666666666,3729.3333333333335,9698.166666666666,22.666666666666668,1751.1626994657006,149.79953270955153,1735.80332987352,4751.653077263393,17.557524502806956,11.56672403581546,1.3265173170362698,1.4571502938637002
tomato_0192,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3799.3333333333335,2803.0,403.0,3664.8333333333335,221.0,4220.833333333333,9797.0,80.83333333333333,1975.8776952702985,216.26927659748623,1950.7704546323914,4800.241285602214,42.00198408012015,9.093879013385964,1.3554524865425646,1.5058270846503967
tomato_0193,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,42,10,4164.4,3141.8,530.5,4095.4,388.3,4742.6,10234.7,62.1,1743.3271000525915,284.52035662379825,1723.3519147934421,3608.853220438131,21.819715855161817,7.719886753630788,1.325482203432802,1.509516832677074
tomato_0194,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,9,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,0.9999900000999989,0.9999900000999989
tomato_0195,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3566.714285714286,2604.1428571428573,400.14285714285717,3482.714285714286,331.14285714285717,3950.8571428571427,11345.42857142857,34.142857142857146,1075.4251429528872,147.0050209702927,1092.1312061417216,163.07856710070473,19.920078408719274,8.703677040607857,1.3696308027936717,1.5171430080531012
tomato_0196,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,21,4,1536.25,1119.5,142.75,1447.25,116.5,1723.5,11478.25,17.0,218.30006107801864,14.032699906527847,239.24098729105762,135.27348841020796,19.629909152447276,10.138353055106617,1.372264391493842,1.539526560611643
tomato_0197,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,7,4137.142857142857,3086.4285714285716,368.7142857142857,3974.285714285714,255.85714285714286,4624.428571428572,10039.142857142857,39.142857142857146,1952.611450389062,195.68402616268426,1883.7129747996566,4429.002650280362,23.877664398823793,10.778767627077205,1.3404304515700005,1.498310571400984
tomato_0198,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,8,2526.625,1871.25,236.625,2467.875,159.625,2784.25,8771.375,38.625,1711.4888203382625,157.27586092141232,1657.6952535286541,5414.402854226599,34.36334217904722,10.429476579842511,1.3502337937195255,1.4879091436851883
tomato_0199,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,8,2864.75,2047.75,348.875,2912.0,277.125,3261.25,9914.375,29.75,1352.915977752182,179.7136114568319,1411.2516228005347,4009.9313473816837,12.020815280171307,8.346828854265029,1.3989744773582007,1.592601628164563
tomato_0200,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,24,4,1932.5,1331.5,149.0,1995.75,88.5,2344.5,8958.0,34.25,1295.2617496089351,98.7555905590497,1340.2998109875764,5972.187929617307,28.17061116364594,13.394294403067489,1.4513706237223385,1.7607960814059627
tomato_0201,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,7,3517.5714285714284,2632.285714285714,308.14285714285717,3438.8571428571427,216.0,3894.285714285714,10051.0,34.142857142857146,1681.526573993887,154.04915727501677,1660.4210739620064,4433.870957376485,19.92007840871928,11.159944005008771,1.3363182408801542,1.4794312328470538
tomato_0202,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,21,4,2275.75,1650.25,136.75,2282.5,84.25,2642.5,9027.25,25.5,1537.7961232447774,90.69132630338287,1534.4793905426036,6018.336834209265,17.0,16.69104082698056,1.3790334714192791,1.6012725247612634
tomato_0203,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,2828.285714285714,1991.7142857142858,269.57142857142856,2840.5714285714284,172.14285714285714,3272.4285714285716,10064.285714285714,54.142857142857146,1447.6070731021032,142.41237907670003,1497.9416830151586,4438.0402099081875,27.205566657264413,10.537360499408992,1.4200258141298374,1.643021079112647
tomato_0204,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,4067.0,2928.5,507.3333333333333,4049.5,362.1666666666667,4576.166666666667,9489.166666666666,51.666666666666664,2075.654402832996,271.45140756066576,2102.1853153325947,4649.211219837905,28.925190866555514,7.98193151152566,1.388765574906042,1.5626316035650847
tomato_0205,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3008.1428571428573,2042.4285714285713,362.14285714285717,3158.285714285714,291.42857142857144,3495.5714285714284,9751.857142857143,34.142857142857146,1542.3167020828796,200.55791231082407,1677.5418240474874,4304.153088532495,19.92007840871928,8.721104295669704,1.4728264598798455,1.7114779240537557
tomato_0206,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,18,7,1781.7142857142858,1246.857142857143,219.14285714285714,1881.5714285714287,153.85714285714286,2053.1428571428573,9821.857142857143,54.142857142857146,928.6690681266596,106.11539092175174,972.5312089495907,4332.084772507398,27.205566657264413,8.586049151875201,1.4289642415183894,1.646654432256438
tomato_0207,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,21,4,1439.75,1061.75,183.25,1308.25,109.5,1632.0,11406.0,112.25,206.88221286519536,14.591664287073858,259.75164420397164,321.7400607115419,32.98863440641337,7.139153771396793,1.3560159985305769,1.5370849867004004
tomato_0208,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,8,3439.875,2372.0,350.25,3434.375,265.0,4043.5,10109.75,29.75,1549.1635934547758,182.36756447194378,1568.9281088419207,4089.394357883049,12.020815280171307,9.805495794275638,1.450200246837267,1.70467958809157
tomato_0209,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3544.8571428571427,2543.4285714285716,430.57142857142856,3624.1428571428573,304.7142857142857,4008.714285714286,9849.714285714286,54.142857142857146,1741.7922214940402,243.3371167351014,1819.3408539515467,4349.987153785082,27.205566657264413,8.41705355368489,1.3937317401953928,1.5761064867261594
tomato_0210,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,24,5,1609.2,1135.2,144.6,1623.6,95.6,1848.8,9408.8,27.2,916.7018053871171,81.59227904648822,932.1272981733771,5259.865083821067,15.20526224699857,11.228214991133125,1.417547556223154,1.6286116840326665
tomato_0211,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3906.0,2827.5,276.8333333333333,3826.3333333333335,187.16666666666666,4413.5,9911.833333333334,28.333333333333332,1975.8423013995828,147.5973125319925,1959.4828569463596,4856.168383269537,13.880441875771341,13.821793600657669,1.381432355857003,1.5609195347093914
tomato_0212,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,24,4,2571.5,1835.0,165.5,2507.25,105.5,2934.25,8980.75,25.5,1719.9345917795827,109.84382853245177,1679.5508080039338,5987.179824424852,17.0,15.149545912414144,1.4013623901833112,1.5990463128117367
tomato_0213,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,7,3773.0,2675.714285714286,379.85714285714283,3916.8571428571427,256.7142857142857,4332.142857142857,10023.42857142857,44.142857142857146,1810.1890324862024,193.5376178519554,1930.0705020431617,4421.007119693538,26.17523365975664,10.311394989921908,1.4100907582110862,1.619060324968808
tomato_0214,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3734.3333333333335,2633.0,410.5,3738.3333333333335,325.6666666666667,4298.666666666667,9514.0,28.333333333333332,1882.4443329529472,218.6327971737086,1897.5442726499602,4661.575313131817,13.880441875771341,9.106780127321638,1.4182807896507883,1.6326117168023355
tomato_0215,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,7,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,0.9999900000999989,0.9999900000999989
tomato_0216,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3354.5714285714284,2514.5714285714284,347.57142857142856,3280.4285714285716,244.0,3737.8571428571427,9940.285714285714,44.142857142857146,1658.4521756890124,189.32323078345593,1662.3364939288372,4385.613363194318,26.17523365975664,9.438141939716427,1.3340529432232866,1.4864788033147642
tomato_0217,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,36,8,3350.25,2430.375,209.75,3345.5,124.625,3901.5,10524.5,29.75,1529.2842163200776,92.02290087643557,1520.3976923348519,4252.973917490812,12.020815280171307,15.949939644818134,1.3784909679432558,1.6053078162616556
tomato_0218,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,4025.3333333333335,2929.3333333333335,375.0,4079.5,273.0,4544.0,9736.5,28.333333333333332,2068.2465681505837,214.54043907851033,2133.0901293663146,4772.133893762831,13.880441875771341,10.878666376568898,1.3741465588046884,1.5512061849640206
tomato_0219,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,5,2157.2,1535.0,167.2,2201.2,107.6,2474.6,9509.0,27.2,1216.654305873283,93.60929441033085,1246.4885478816082,5315.9395688814975,15.20526224699857,13.165070982950299,1.4053420103886514,1.6121172533412556
tomato_0220,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,33,8,3133.875,2171.125,348.25,3055.375,263.5,3531.25,10004.375,38.5,1522.7766403608152,182.0986781155442,1523.4572465753206,4045.794816402405,22.181073012818835,8.773510157257427,1.4434336970767057,1.626460928659285
tomato_0221,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,18,3,1439.6666666666667,987.6666666666666,143.0,1404.0,113.33333333333333,1656.0,11490.0,34.0,78.94512862319836,7.211102550927978,95.40964311850244,9.539392014169456,0.0,9.818181131595725,1.4576442646880434,1.6766790245358183
tomato_0222,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,36,8,3984.625,2894.0,483.125,4054.25,324.0,4460.5,10074.75,60.375,1802.9456799914965,246.8761618417507,1875.7139402676214,4077.6975558693484,24.39518395093589,8.391720395514197,1.3768572861891593,1.5412923236306415
tomato_0223,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,6,2194.0,1584.3333333333333,194.16666666666666,2186.5,133.0,2509.5,9781.833333333334,34.166666666666664,1107.9108267365202,97.1296384563778,1104.3439228791,4792.224093953315,21.821243472054167,11.260943626045822,1.3848095852000237,1.583946970856636
tomato_0224,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,3607.5,2638.5,323.3333333333333,3599.5,235.33333333333334,4143.166666666667,9739.333333333334,28.333333333333332,1861.0204458844617,175.8506942456204,1882.3006933006213,4771.741051929229,13.880441875771341,11.13247388250081,1.367254116478097,1.5702735080401484
tomato_0225,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,6,3663.3333333333335,2709.5,283.8333333333333,3534.0,171.33333333333334,4170.666666666667,9912.5,45.833333333333336,1855.5669394195043,144.50386384684205,1778.2189966368035,4856.372545429356,28.251843597660432,12.450968439777979,1.352032965422773,1.5392753833821418
tomato_0226,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3119.285714285714,2308.4285714285716,307.42857142857144,2908.714285714286,225.71428571428572,3399.1428571428573,9903.714285714286,34.142857142857146,1522.6290546601422,169.64065662733205,1449.8342105548616,4370.075770292231,19.920078408719274,9.461430919005501,1.3512593542553277,1.472492103281487
tomato_0227,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,6,2248.5,1614.1666666666667,170.83333333333334,2179.3333333333335,115.66666666666667,2518.6666666666665,9848.5,28.333333333333332,1208.8673624513153,88.58987903065827,1214.8523641441648,4825.560350881543,13.880441875771341,12.757072423976249,1.3929788246175807,1.560351048671031
tomato_0228,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,7,3286.0,2365.285714285714,376.57142857142856,3202.5714285714284,266.57142857142856,3599.1428571428573,9841.57142857143,59.142857142857146,1709.803789912749,207.36992480657776,1739.3003245695147,4343.025974945075,32.992062537467866,8.504552126206887,1.3892613337411188,1.5216524668408726
tomato_0229,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,30,6,4416.666666666667,3208.6666666666665,409.6666666666667,4204.166666666667,301.8333333333333,4990.0,9689.0,28.333333333333332,2286.7640601222215,237.15620731211456,2224.825873336308,4749.612994760731,13.880441875771341,10.262408211658059,1.3764803613864107,1.5551630950909108
tomato_0230,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,27,5,3280.8,2424.4,228.8,3082.8,142.0,3725.8,9538.6,27.2,1868.1456581326843,129.7717226517395,1768.349286764354,5332.3196922165125,15.20526224699857,13.473775634887428,1.353242033685687,1.5367926021415912
tomato_0231,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,10,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999900000999989,0.9999900000999989,0.9999900000999989
tomato_0232,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,9,4,622.25,470.75,316.0,297.75,186.25,594.25,5131.75,2359.0,149.15176834352317,47.48333040833032,35.61249780624774,546.4682820926877,216.9592895760247,0.9422468056251012,1.3218268439335774,1.262347291293738
tomato_0233,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,21,8,2228.375,1530.625,930.5,713.75,382.375,2103.875,6990.5,2801.75,1369.9121908773152,522.1048061179179,378.0312723269635,1504.4126523568686,336.3954942793208,0.767060711799455,1.455859524992343,1.37452020335144
tomato_0234,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,21,8,2601.5,1805.875,1176.375,914.0,490.125,2575.375,7138.375,2837.125,1534.1056957440337,649.6634156018242,490.7009563587874,891.1023570355347,193.85593877929043,0.7769631216494475,1.4405758901331716,1.4261092189320457
tomato_0235,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,12,5,1083.2,805.2,607.8,520.8,292.2,1202.6,6477.6,2655.6,393.49104182941704,183.47670151820367,146.4127726668681,300.62318606521353,142.52824281523996,0.856860795379059,1.3452558203520142,1.4935419585998264
tomato_0236,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,21,8,2199.625,1510.875,1041.875,908.0,411.875,2333.25,7354.875,2425.0,1309.1992031663588,579.8840863236622,462.99058922864265,785.3616887414722,261.55742335916545,0.8715056904954464,1.4558616599264556,1.5443037872471
tomato_0237,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,18,7,1958.5714285714287,1397.142857142857,1027.2857142857142,916.1428571428571,465.2857142857143,1924.142857142857,6741.714285714285,2405.714285714286,1069.2677957591443,490.51561792523125,398.15718360610157,548.2787351599288,302.73404955819683,0.8918091972706657,1.401840480763923,1.377198354150932
tomato_0238,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,15,6,1121.0,809.8333333333334,468.0,517.5,200.0,1267.3333333333333,7545.5,1763.1666666666667,500.65996444692877,163.4111379312928,179.33181535912695,670.0175370839185,159.34919725767892,1.1057692071416836,1.3842354222979778,1.5649310364486801
tomato_0239,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,3,2,574.0,425.5,371.5,376.0,221.0,591.5,5196.0,2036.0,67.88225099390856,36.062445840513924,31.11269837220809,50.91168824543142,72.12489168102785,1.0121130279377382,1.349001143384227,1.39012922702399
tomato_0240,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,18,7,1939.857142857143,1322.2857142857142,1048.857142857143,1050.142857142857,485.14285714285717,1949.7142857142858,6904.142857142857,2102.4285714285716,1136.9618036051795,577.6692907917206,586.5638438031643,469.0989336204139,319.8811535257311,1.0012258144802768,1.467048389942374,1.474503013913655
tomato_0241,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,18,7,2393.1428571428573,1651.2857142857142,1102.2857142857142,1172.2857142857142,483.14285714285717,2455.1428571428573,7423.714285714285,1984.7142857142858,1441.2917156231106,611.6550537369121,661.5231702381292,549.172017460745,443.37257255635257,1.0635043967800275,1.4492603078598305,1.4868068081947856
tomato_0242,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,12,5,1425.0,1050.4,666.2,909.8,312.4,1600.0,8120.2,1275.6,694.3705782937523,285.8788204816859,415.4403687654824,635.0733815867266,101.54949532124716,1.3656559386722313,1.3566260343047787,1.5232292315001024
tomato_0243,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,6,3,627.6666666666666,484.3333333333333,420.6666666666667,400.0,247.66666666666666,733.3333333333334,5174.333333333333,2356.0,121.51680267902597,56.58916268450464,57.584720195551874,78.38579803340228,91.88579868510693,0.9508716097257145,1.2959394088931988,1.5141087092751129
tomato_0244,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,18,7,2020.142857142857,1447.7142857142858,1051.4285714285713,894.5714285714286,475.7142857142857,2028.7142857142858,6701.142857142857,2609.714285714286,1332.9866751736404,643.1629801594763,528.0924341889581,604.4202259387168,136.74150099819036,0.850815209299312,1.395401608675931,1.4013222717493035
tomato_0245,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,15,6,1898.6666666666667,1306.8333333333333,767.0,645.8333333333334,321.6666666666667,1698.3333333333333,7080.5,2604.6666666666665,921.0319574622081,305.8829841622446,229.70974438770912,885.4318155566808,229.40764299967572,0.8420251954538219,1.4528758975675866,1.299579125369883
tomato_0246,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,6,3,672.3333333333334,492.6666666666667,328.0,311.0,187.0,618.0,5394.0,2343.3333333333335,156.72055810688443,37.5099986670221,29.444863728670914,323.7838785362854,96.50043177796321,0.9481707027996737,1.3646819750064552,1.2543978094506534
tomato_0247,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,15,6,2411.6666666666665,1696.3333333333333,1034.0,1144.0,454.3333333333333,2404.5,7586.666666666667,1751.5,1233.6305227525245,481.33107109348344,515.7282230012238,239.4424078284101,156.13039422226538,1.1063829680233757,1.4216938410982873,1.4174690425380092
tomato_0248,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,18,7,2038.4285714285713,1431.7142857142858,994.2857142857143,895.2857142857143,414.42857142857144,2185.5714285714284,7123.714285714285,2344.1428571428573,1232.0761417410934,531.8839830532326,434.16422172787503,653.0828723027714,258.3050061274001,0.9004310254266995,1.4237677010912253,1.5265415977990509
tomato_0249,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,12,5,1150.2,839.4,517.4,777.8,270.0,1165.6,7901.0,1076.8,575.5959520358009,191.60845492827295,344.3300742020656,982.1323739700265,141.03971072006635,1.5032856300099415,1.3702644583003998,1.3886108960136896
tomato_0250,0,Pomodoro Verde Standard,0,01_pomodoro_verde.csv,9,4,801.75,612.25,437.5,411.25,218.75,893.0,6260.75,2338.0,190.09011021092076,79.05483329099282,68.65068584265322,456.4634888648452,122.99864497898612,0.9399999785142863,1.3095140659940536,1.458554488222875
tomato_0251,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,15,6,1891.1666666666667,1278.0,264.6666666666667,2006.8333333333333,182.16666666666666,2146.5,11187.0,114.16666666666667,1082.6178303846038,94.95823643405909,1151.3095876725195,715.9664796622814,49.39804314612743,7.582493416278586,1.4797861125734004,1.6795774516464987
tomato_0252,4,Pomodoro Rosso Standard,0,05_pomodoro_rosso.csv,18,7,2383.0,1514.857142857143,263.57142857142856,2498.8571428571427,172.28571428571428,2914.1428571428573,11138.857142857143,115.0,1466.6961739456017,99.76114330883401,1523.3263415490271,1620.5809070177509,79.86864215698174,9.480758447884504,1.5730856176804986,1.9237080220049452
